Latitude,Longitude,DateHrGmt,DateHrLwt,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidity,SurfaceAirPressureKilopascals,CloudCoverage,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,DownwardSolarRadiation,DiffuseHorizontalRadiationWsqm,DirectNormalIrradiance,MslPressure,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph,ReferenceEvapotranspirationMillimetersPerHour
48.82233,9.41631,8/15/2016 10:00,8/15/2016 12:00,24.8,14.67000008,18.2,53,97.7,0,24.8,24.8,9.3,91,0,760,121,864,102.1,24.8,0,50,0.002
48.82233,9.41631,8/15/2016 11:00,8/15/2016 13:00,25.7,14.46000004,18.4,50,97.7,0,25.7,25.7,8.7,87,0,799,148,813,102,25.7,0,51.9,0.002
48.82233,9.41631,8/15/2016 12:00,8/15/2016 14:00,26.3,14.48999977,18.6,49,97.6,0,26.3,26.3,8,77,0.00254,802,167,775,102,26.3,0,53.8,0.002
48.82233,9.41631,8/15/2016 13:00,8/15/2016 15:00,27.7,13.80000019,18.6,43,97.6,0,27.7,27.6,5.7,35,0,759,185,721,101.9,27.6,0,52,0.002
48.82233,9.41631,8/15/2016 14:00,8/15/2016 16:00,27.4,13.40999985,18.3,42,97.5,0,27.4,27.3,7.8,29,0,665,194,646,101.8,27.3,0,53.5,0.003
48.82233,9.41631,8/15/2016 15:00,8/15/2016 17:00,26.6,13.56999969,18.1,44,97.5,0,26.6,26.6,9,39,0,533,199,534,101.8,26.6,0,54.3,0.003
48.82233,9.41631,8/15/2016 16:00,8/15/2016 18:00,25.7,14.72000027,18.5,51,97.5,0,25.7,25.7,9.1,50,0.00254,376,163,433,101.8,25.7,0,57.6,0.003
48.82233,9.41631,8/15/2016 17:00,8/15/2016 19:00,23.8,16.71999931,19.1,65,97.5,0,23.8,23.8,7.7,60,0.025,209,130,236,101.9,23.8,0,64.5,0.001
48.82233,9.41631,8/15/2016 18:00,8/15/2016 20:00,20.6,15.88000011,17.5,75,97.5,0,20.6,20.6,7.8,65,0.013,60,60,0,101.9,20.6,0,59.2,0.001
48.82233,9.41631,8/15/2016 19:00,8/15/2016 21:00,19.2,15.14000034,16.6,78,97.5,0,19.2,19.2,9.5,51,0,0,0,0,101.8,19.2,0,57,0.001
48.82233,9.41631,8/15/2016 20:00,8/15/2016 22:00,17.8,14.57999992,15.8,82,97.5,1,17.8,17.8,8.5,66,0,0,0,0,101.9,17.8,0,39.1,0.001
48.82233,9.41631,8/15/2016 21:00,8/15/2016 23:00,16.6,13.97999954,15,85,97.5,1,16.6,16.6,7.8,82,0,0,0,0,101.9,16.6,0,34.6,0.001
48.82233,9.41631,2/12/2016 23:00,2/13/2016 0:00,1.2,-0.409999996,0.5,89,95.1,93,-2.3,-2.3,11.8,140,0.00254,0,0,0,99.6,1.2,0,19.2,0
48.82233,9.41631,2/13/2016 0:00,2/13/2016 1:00,0.5,-0.589999974,0,92,95,51,-3,-3,11.6,147,0.00254,0,0,0,99.6,0.5,0,18.6,0
48.82233,9.41631,2/13/2016 1:00,2/13/2016 2:00,0.7,-0.090000004,0.3,94,94.9,27,-2.5,-2.5,10.4,161,0,0,0,0,99.4,0.7,0,15.8,0
48.82233,9.41631,2/13/2016 2:00,2/13/2016 3:00,0.3,-0.540000021,0,94,94.9,21,-2.7,-2.7,9.1,195,0,0,0,0,99.5,0.3,0,13.7,0
48.82233,9.41631,2/13/2016 3:00,2/13/2016 4:00,0.1,-0.680000007,-0.2,94,95,25,-3,-3,9.5,231,0,0,0,0,99.5,0.1,0,14.1,0
48.82233,9.41631,2/13/2016 4:00,2/13/2016 5:00,-0.1,-0.879999995,-0.4,95,95,16,-3.2,-3.2,9.1,245,0,0,0,0,99.6,-0.1,0,25.7,0
48.82233,9.41631,2/13/2016 5:00,2/13/2016 6:00,-0.2,-0.949999988,-0.5,95,95.1,13,-3.2,-3.2,8.7,246,0,0,0,0,99.6,-0.2,0,28.5,0
48.82233,9.41631,2/13/2016 6:00,2/13/2016 7:00,0.2,-0.639999986,-0.1,94,95.1,45,-2.6,-2.6,8.5,238,0,0,0,0,99.6,0.2,0,25.3,0
48.82233,9.41631,2/13/2016 7:00,2/13/2016 8:00,1.2,0.219999999,0.7,94,95,53,-1.7,-1.7,9,221,0,0,0,0,99.5,1.2,0,21.8,0
48.82233,9.41631,2/13/2016 8:00,2/13/2016 9:00,3,1.200000048,2.2,88,95,75,0.7,0.7,8.6,218,0,81,48,249,99.5,3,0,29,0
48.82233,9.41631,2/13/2016 9:00,2/13/2016 10:00,4.5,1.50999999,3.1,81,95,96,2,2,10,232,0,136,106,113,99.5,4.5,0,34.7,0
48.82233,9.41631,2/13/2016 10:00,2/13/2016 11:00,4.9,2.00999999,3.6,82,95,97,2.9,2.9,8.5,211,0,143,138,11,99.4,4.9,0,35.7,0
48.82233,9.41631,2/13/2016 11:00,2/13/2016 12:00,5.5,2.579999924,4.1,82,94.9,99,3.6,3.6,8.7,197,0,141,141,0,99.4,5.5,0,37.1,0
48.82233,9.41631,2/13/2016 12:00,2/13/2016 13:00,6.2,3.059999943,4.7,80,94.8,98,4.3,4.3,9.4,190,0.00254,164,163,1,99.3,6.2,0,40.3,0
48.82233,9.41631,2/13/2016 13:00,2/13/2016 14:00,6.6,3.049999952,4.9,78,94.6,98,4.4,4.4,10.9,165,0,192,189,7,99.1,6.6,0,35,0.001
48.82233,9.41631,2/13/2016 14:00,2/13/2016 15:00,6.6,3.420000076,5.1,80,94.6,98,4.1,4.1,12.8,157,0.019,143,142,2,99,6.6,0,35.6,0.001
48.82233,9.41631,2/13/2016 15:00,2/13/2016 16:00,5.4,3.309999943,4.4,86,94.5,98,2.3,2.3,15,149,0.07,69,68,0,98.9,5.4,0,37.1,0
48.82233,9.41631,2/13/2016 16:00,2/13/2016 17:00,4.4,2.680000067,3.5,89,94.4,98,0.7,0.7,16.6,153,0.053,14,14,0,98.9,4.4,0,42.7,0
48.82233,9.41631,2/13/2016 17:00,2/13/2016 18:00,4,2.319999933,3.2,89,94.4,99,0.1,0.1,17.7,159,0.014,0,0,0,98.8,4,0,51.4,0
48.82233,9.41631,2/13/2016 18:00,2/13/2016 19:00,4.3,2.74000001,3.5,89,94.4,97,0.3,0.3,18.9,174,0,0,0,0,98.8,4.3,0,54,0
48.82233,9.41631,2/13/2016 19:00,2/13/2016 20:00,4.6,3,3.8,90,94.3,98,1,1,16.8,178,0,0,0,0,98.7,4.6,0,47.3,0
48.82233,9.41631,2/13/2016 20:00,2/13/2016 21:00,4.2,2.819999933,3.5,91,94.3,78,0.4,0.4,17.6,184,0.015,0,0,0,98.7,4.2,0,48,0
48.82233,9.41631,2/13/2016 21:00,2/13/2016 22:00,4.2,3.140000105,3.7,93,94.2,97,0.5,0.5,16.9,180,0.164,0,0,0,98.6,4.2,0,49.7,0
48.82233,9.41631,2/13/2016 22:00,2/13/2016 23:00,4.6,3.349999905,4,92,94.2,98,0.3,0.3,22,196,0.097,0,0,0,98.6,4.6,0,54.2,0
48.82233,9.41631,8/15/2016 22:00,8/16/2016 0:00,15.7,13.44999981,14.3,87,97.5,0,15.7,15.7,7,80,0,0,0,0,101.9,15.7,0,33,0
48.82233,9.41631,8/15/2016 23:00,8/16/2016 1:00,14.7,12.89000034,13.6,89,97.5,0,14.7,14.7,6.4,77,0,0,0,0,101.9,14.7,0,31.6,0
48.82233,9.41631,8/16/2016 0:00,8/16/2016 2:00,13.9,12.31999969,13,90,97.5,0,13.9,13.9,6.1,73,0,0,0,0,101.9,13.9,0,30.9,0
48.82233,9.41631,8/16/2016 1:00,8/16/2016 3:00,14.1,12.63000011,13.2,91,97.5,0,14.1,14.1,6.9,70,0,0,0,0,101.9,14.1,0,32.2,0
48.82233,9.41631,8/16/2016 2:00,8/16/2016 4:00,13.5,12.10999966,12.7,92,97.4,0,13.5,13.5,6.6,80,0,0,0,0,101.8,13.5,0,32.3,0
48.82233,9.41631,8/16/2016 3:00,8/16/2016 5:00,13.1,11.73999977,12.3,92,97.4,9,13.1,13.1,6.1,83,0,0,0,0,101.8,13.1,0,29.8,0
48.82233,9.41631,8/16/2016 4:00,8/16/2016 6:00,12.6,11.47000027,11.9,93,97.4,23,12.6,12.6,5.4,83,0,0,0,0,101.8,12.6,0,29.9,0
48.82233,9.41631,8/16/2016 5:00,8/16/2016 7:00,13.8,11.93000031,12.7,89,97.4,24,13.8,13.8,5.1,85,0,40,31,329,101.8,13.8,0,30.1,0
48.82233,9.41631,8/16/2016 6:00,8/16/2016 8:00,16.7,13.13000011,14.5,80,97.4,23,16.7,16.7,5,85,0,171,66,557,101.8,16.7,0,30,0
48.82233,9.41631,8/16/2016 7:00,8/16/2016 9:00,18.8,14.19999981,15.9,75,97.4,8,18.8,18.8,2.8,104,0,345,74,767,101.8,18.8,0,25,0
48.82233,9.41631,8/16/2016 8:00,8/16/2016 10:00,21.5,15.22000027,17.4,68,97.4,3,21.5,21.5,2.2,80,0,511,70,871,101.7,21.5,0,24.8,0
48.82233,9.41631,8/16/2016 9:00,8/16/2016 11:00,24,15.94999981,18.6,61,97.3,4,24,24,2.7,27,0,651,84,890,101.7,24,0,31.8,0.001
48.82233,9.41631,8/16/2016 10:00,8/16/2016 12:00,25.7,15.34000015,18.8,53,97.3,7,25.7,25.7,4.5,350,0,752,119,861,101.6,25.7,0,30.5,0.001
48.82233,9.41631,8/16/2016 11:00,8/16/2016 13:00,26.1,14.34000015,18.4,48,97.2,31,26.1,26.1,6.5,339,0,802,146,823,101.6,26.1,0,34,0.002
48.82233,9.41631,8/16/2016 12:00,8/16/2016 14:00,26.3,13.55000019,18,45,97.2,50,26.3,26.3,8.2,337,0,791,180,748,101.6,26.3,0,42.2,0.003
48.82233,9.41631,8/16/2016 13:00,8/16/2016 15:00,26.4,13.96000004,18.3,46,97.2,61,26.4,26.4,9.8,338,0,737,214,660,101.5,26.4,0,43.6,0.003
48.82233,9.41631,8/16/2016 14:00,8/16/2016 16:00,26.5,13.93999958,18.3,46,97.1,54,26.5,26.5,10.3,337,0,654,200,625,101.4,26.5,0,44,0.003
48.82233,9.41631,8/16/2016 15:00,8/16/2016 17:00,25.9,13.5,17.8,46,97.1,37,25.9,25.9,10,335,0,530,180,561,101.4,25.9,0,40.7,0.003
48.82233,9.41631,8/16/2016 16:00,8/16/2016 18:00,25,13.68999958,17.6,49,97.1,22,25,25,10.9,339,0,374,160,440,101.4,25,0,44.8,0.003
48.82233,9.41631,8/16/2016 17:00,8/16/2016 19:00,23.4,14.5,17.6,58,97.1,14,23.4,23.4,9.6,347,0,208,127,241,101.4,23.4,0,48,0.002
48.82233,9.41631,8/16/2016 18:00,8/16/2016 20:00,20.2,13.80000019,16.1,66,97.1,4,20.2,20.2,9.8,355,0,57,57,0,101.4,20.2,0,51.4,0.001
48.82233,9.41631,8/16/2016 19:00,8/16/2016 21:00,17.4,12.63000011,14.4,74,97,0,17.4,17.4,8.5,6,0,0,0,0,101.4,17.4,0,47.8,0.001
48.82233,9.41631,8/16/2016 20:00,8/16/2016 22:00,14.8,12.03999996,13.1,84,97,1,14.8,14.8,6.5,9,0,0,0,0,101.4,14.8,0,44.3,0
48.82233,9.41631,8/16/2016 21:00,8/16/2016 23:00,12.9,11.44999981,12,90,97.1,0,12.9,12.9,4.9,16,0,0,0,0,101.4,12.9,0,42.2,0
48.82233,9.41631,8/16/2016 22:00,8/17/2016 0:00,12.3,10.64000034,11.3,90,97.1,15,12.3,12.3,4.6,30,0,0,0,0,101.4,12.3,0,41.2,0
48.82233,9.41631,8/16/2016 23:00,8/17/2016 1:00,11.6,10.02999973,10.7,90,97.1,0,11.6,11.6,4.6,50,0,0,0,0,101.5,11.6,0,40.3,0
48.82233,9.41631,8/17/2016 0:00,8/17/2016 2:00,11.1,9.579999924,10.2,90,97.1,7,11.1,11.1,4.8,71,0,0,0,0,101.5,11.1,0,39.1,0
48.82233,9.41631,8/17/2016 1:00,8/17/2016 3:00,12.1,10,10.9,87,97,26,12.1,12.1,7,75,0,0,0,0,101.4,12.1,0,40.2,0
48.82233,9.41631,8/17/2016 2:00,8/17/2016 4:00,11.9,9.659999847,10.7,86,97,68,11.9,11.9,7.4,84,0,0,0,0,101.4,11.9,0,39.2,0
48.82233,9.41631,8/17/2016 3:00,8/17/2016 5:00,12.5,9.850000381,11,84,97,99,12.5,12.5,8.2,76,0,0,0,0,101.4,12.5,0,41,0
48.82233,9.41631,8/17/2016 4:00,8/17/2016 6:00,12.1,9.329999924,10.5,84,97,78,12.1,12.1,8.3,89,0,0,0,0,101.4,12.1,0,39.1,0
48.82233,9.41631,8/17/2016 5:00,8/17/2016 7:00,12.7,9.220000267,10.7,79,97,71,12.7,12.7,8.5,97,0,36,31,227,101.5,12.7,0,37.2,0.001
48.82233,9.41631,8/17/2016 6:00,8/17/2016 8:00,14.6,9.260000229,11.6,70,97,71,14.6,14.6,9.4,100,0,131,48,450,101.5,14.6,0,35.7,0.001
48.82233,9.41631,8/17/2016 7:00,8/17/2016 9:00,16,9.069999695,12,63,97,55,16,16,7.8,95,0,298,67,661,101.4,16,0,35.3,0.001
48.82233,9.41631,8/17/2016 8:00,8/17/2016 10:00,18.1,9.399999619,13,56,97,36,18.1,18.1,8.9,102,0,464,75,774,101.4,18.1,0,33.7,0.002
48.82233,9.41631,8/17/2016 9:00,8/17/2016 11:00,19.9,9.68999958,13.9,52,97,35,19.9,19.9,8.5,106,0,604,108,783,101.4,19.9,0,32.1,0.002
48.82233,9.41631,8/17/2016 10:00,8/17/2016 12:00,21.8,9.970000267,14.7,47,97,20,21.8,21.8,7.9,99,0,745,113,863,101.4,21.8,0,32.6,0.002
48.82233,9.41631,8/17/2016 11:00,8/17/2016 13:00,23.3,10.13000011,15.3,43,97,16,23.3,23.3,6.5,95,0,813,119,874,101.4,23.3,0,32,0.002
48.82233,9.41631,8/17/2016 12:00,8/17/2016 14:00,24.4,10.18000031,15.7,41,97,5,24.4,24.4,5.6,88,0,819,135,841,101.3,24.4,0,31.8,0.002
48.82233,9.41631,8/17/2016 13:00,8/17/2016 15:00,25.5,10.68999958,16.4,39,96.9,1,25.5,25.5,3.6,74,0,781,152,798,101.2,25.5,0,31.9,0.001
48.82233,9.41631,8/17/2016 14:00,8/17/2016 16:00,25.1,10.31999969,16,39,96.8,0,25.1,25.1,4.3,74,0,686,155,735,101.2,25.1,0,31.7,0.002
48.82233,9.41631,8/17/2016 15:00,8/17/2016 17:00,24.2,9.760000229,15.5,40,96.8,0,24.2,24.2,5.7,61,0,544,175,598,101.1,24.2,0,34.1,0.002
48.82233,9.41631,8/17/2016 16:00,8/17/2016 18:00,23.4,10.21000004,15.4,43,96.8,0,23.4,23.4,7,67,0,377,166,436,101.1,23.4,0,33.9,0.002
48.82233,9.41631,8/17/2016 17:00,8/17/2016 19:00,22.1,12.56000042,16.1,55,96.8,0,22.1,22.1,7.2,70,0,206,125,248,101.1,22.1,0,33.9,0.002
48.82233,9.41631,8/17/2016 18:00,8/17/2016 20:00,18.5,11.43999958,14.2,64,96.8,0,18.5,18.5,8.8,79,0,56,56,0,101.2,18.5,0,32.5,0.001
48.82233,9.41631,8/17/2016 19:00,8/17/2016 21:00,15.4,10.89999962,12.8,75,96.7,0,15.4,15.4,7.5,78,0,0,0,0,101.1,15.4,0,33.3,0.001
48.82233,9.41631,8/17/2016 20:00,8/17/2016 22:00,14.6,10.28999996,12.1,76,96.8,0,14.6,14.6,7.9,87,0,0,0,0,101.1,14.6,0,32.4,0.001
48.82233,9.41631,8/17/2016 21:00,8/17/2016 23:00,13.8,9.590000153,11.5,76,96.7,0,13.8,13.8,7.5,99,0,0,0,0,101.1,13.8,0,29.8,0.001
48.82233,9.41631,8/17/2016 22:00,8/18/2016 0:00,12.9,9.100000381,10.8,78,96.8,0,12.9,12.9,6.5,104,0,0,0,0,101.1,12.9,0,27.8,0.001
48.82233,9.41631,8/17/2016 23:00,8/18/2016 1:00,12.3,8.829999924,10.4,80,96.8,0,12.3,12.3,5.8,109,0,0,0,0,101.1,12.3,0,26.3,0
48.82233,9.41631,8/18/2016 0:00,8/18/2016 2:00,11.7,8.489999771,10,81,96.8,0,11.7,11.7,4.9,112,0,0,0,0,101.1,11.7,0,25.7,0
48.82233,9.41631,8/18/2016 1:00,8/18/2016 3:00,11.6,8.430000305,9.9,82,96.7,0,11.6,11.6,5.4,99,0,0,0,0,101.1,11.6,0,28.8,0
48.82233,9.41631,8/18/2016 2:00,8/18/2016 4:00,11.3,9.539999962,10.4,89,96.7,1,11.3,11.3,4.7,123,0,0,0,0,101,11.3,0,29.3,0
48.82233,9.41631,8/18/2016 3:00,8/18/2016 5:00,10.7,9.350000381,10,92,96.6,0,10.7,10.7,4.1,156,0,0,0,0,101,10.7,0,29.1,0
48.82233,9.41631,8/18/2016 4:00,8/18/2016 6:00,9.8,8.56000042,9.1,92,96.6,1,9.8,9.8,2.7,190,0,0,0,0,101,9.8,0,30.7,0
48.82233,9.41631,8/18/2016 5:00,8/18/2016 7:00,11.3,10.23999977,10.7,93,96.6,0,11.3,11.3,2.2,227,0,36,30,257,101,11.3,0,33.4,0
48.82233,9.41631,8/18/2016 6:00,8/18/2016 8:00,16.7,11.92000008,13.9,74,96.7,0,16.7,16.7,1.5,252,0,171,73,538,101,16.7,0,36.2,0
48.82233,9.41631,8/18/2016 7:00,8/18/2016 9:00,18,11.07999992,13.9,64,96.7,0,18,18,1.1,34,0,352,89,760,101,18,0,37.6,0
48.82233,9.41631,8/18/2016 8:00,8/18/2016 10:00,21,11.46000004,15.1,54,96.7,0,21,21,1.7,42,0,519,82,874,101,21,0,37.4,0
48.82233,9.41631,8/18/2016 9:00,8/18/2016 11:00,23.3,9.75,15.1,42,96.7,11,23.3,23.3,4,25,0,656,86,905,101,23.3,0,38.9,0.001
48.82233,9.41631,8/18/2016 10:00,8/18/2016 12:00,24.3,8.710000038,15.1,37,96.7,44,24.3,24.3,5.5,359,0,748,108,877,101,24.3,0,41.5,0.002
48.82233,9.41631,8/18/2016 11:00,8/18/2016 13:00,25,8.720000267,15.4,36,96.7,64,25,25,6.8,343,0,790,176,775,101,25,0,42.9,0.003
48.82233,9.41631,8/18/2016 12:00,8/18/2016 14:00,25.2,9.119999886,15.6,36,96.7,83,25.2,25.2,7.6,340,0,759,258,618,101,25.2,0,44.2,0.003
48.82233,9.41631,8/18/2016 13:00,8/18/2016 15:00,25.6,10.22999954,16.2,38,96.6,90,25.6,25.6,5,311,0,666,271,503,100.9,25.6,0,39.9,0.002
48.82233,9.41631,8/18/2016 14:00,8/18/2016 16:00,24.6,10.47999954,16,42,96.6,95,24.6,24.6,8.9,290,0.00254,508,338,236,100.9,24.6,0,44.8,0.003
48.82233,9.41631,8/18/2016 15:00,8/18/2016 17:00,22.7,11.94999981,16.3,52,96.6,97,22.7,22.7,10.3,279,0.00254,280,242,61,100.9,22.7,0,45,0.002
48.82233,9.41631,8/18/2016 16:00,8/18/2016 18:00,21.2,13.09000015,16.3,61,96.7,100,21.2,21.2,7.8,274,0,139,138,0,101,21.2,0,41.9,0.002
48.82233,9.41631,8/18/2016 17:00,8/18/2016 19:00,20.1,13.71000004,16.2,68,96.7,98,20.1,20.1,5.6,272,0,90,89,0,101,20.1,0,40.3,0.001
48.82233,9.41631,8/18/2016 18:00,8/18/2016 20:00,18,13.88000011,15.5,77,96.7,81,18,18,3.6,278,0,25,25,0,101,18,0,37.5,0
48.82233,9.41631,8/18/2016 19:00,8/18/2016 21:00,14.5,13.07999992,13.6,91,96.7,40,14.5,14.5,3.1,257,0,0,0,0,101.1,14.5,0,38.4,0
48.82233,9.41631,8/18/2016 20:00,8/18/2016 22:00,13.9,12.78999996,13.2,93,96.8,26,13.9,13.9,4.8,244,0,0,0,0,101.1,13.9,0,38,0
48.82233,9.41631,8/18/2016 21:00,8/18/2016 23:00,14.2,13.18000031,13.6,94,96.8,58,14.2,14.2,4.9,234,0,0,0,0,101.2,14.2,0,34.7,0
48.82233,9.41631,8/18/2016 22:00,8/19/2016 0:00,13.9,13.10999966,13.4,95,96.8,51,13.9,13.9,4.6,220,0,0,0,0,101.2,13.9,0,30,0
48.82233,9.41631,8/18/2016 23:00,8/19/2016 1:00,14.3,13.03999996,13.5,93,96.8,58,14.3,14.3,5.6,205,0,0,0,0,101.2,14.3,0,24,0
48.82233,9.41631,8/19/2016 0:00,8/19/2016 2:00,14.3,13.11999989,13.6,93,96.8,77,14.3,14.3,6.2,199,0,0,0,0,101.2,14.3,0,22.1,0
48.82233,9.41631,8/19/2016 1:00,8/19/2016 3:00,13.4,12.69999981,13,96,96.8,57,13.4,13.4,5.9,202,0,0,0,0,101.2,13.4,0,21.7,0
48.82233,9.41631,8/19/2016 2:00,8/19/2016 4:00,12.4,11.73999977,12.1,96,96.8,8,12.4,12.4,5.9,193,0,0,0,0,101.1,12.4,0,22.8,0
48.82233,9.41631,8/19/2016 3:00,8/19/2016 5:00,11.8,11.23999977,11.5,97,96.7,9,11.8,11.8,5.4,195,0,0,0,0,101.1,11.8,0,22.6,0
48.82233,9.41631,8/19/2016 4:00,8/19/2016 6:00,12.1,11.57999992,11.8,97,96.8,25,12.1,12.1,5.8,193,0,0,0,0,101.2,12.1,0,21.6,0
48.82233,9.41631,8/19/2016 5:00,8/19/2016 7:00,13,12.51000023,12.7,97,96.8,31,13,13,6.3,192,0,28,25,137,101.2,13,0,20.9,0
48.82233,9.41631,8/19/2016 6:00,8/19/2016 8:00,14.9,13.34000015,13.9,91,96.8,35,14.9,14.9,6.3,189,0,125,61,355,101.2,14.9,0,21,0
48.82233,9.41631,8/19/2016 7:00,8/19/2016 9:00,16.8,14.52000046,15.4,87,96.9,40,16.8,16.8,4.8,199,0,256,93,474,101.3,16.8,0,23.8,0
48.82233,9.41631,8/19/2016 8:00,8/19/2016 10:00,18.9,14.72000027,16.3,78,96.9,41,18.9,18.9,4.7,205,0,384,162,446,101.3,18.9,0,24.6,0.001
48.82233,9.41631,8/19/2016 9:00,8/19/2016 11:00,21.1,14.47000027,17,67,96.9,32,21.1,21.1,4.5,193,0,502,247,405,101.3,21.1,0,24.4,0.001
48.82233,9.41631,8/19/2016 10:00,8/19/2016 12:00,24,14.40999985,17.8,56,96.9,21,24,24,3.5,200,0,688,167,717,101.2,24,0,24.1,0.001
48.82233,9.41631,8/19/2016 11:00,8/19/2016 13:00,25.9,14.60000038,18.5,50,96.8,7,25.9,25.9,2.9,193,0,788,142,821,101.2,25.9,0,24.2,0.001
48.82233,9.41631,8/19/2016 12:00,8/19/2016 14:00,27,14.71000004,18.9,47,96.8,23,27,27.3,2.7,184,0,791,159,784,101.1,27.3,0,24.1,0.001
48.82233,9.41631,8/19/2016 13:00,8/19/2016 15:00,25.9,13.72999954,18,47,96.7,67,25.9,25.9,5.4,210,0,732,223,650,101.1,25.9,0,21.1,0.002
48.82233,9.41631,8/19/2016 14:00,8/19/2016 16:00,25.7,13.88000011,18,48,96.7,80,25.7,25.7,5.2,227,0,616,249,514,101,25.7,0,20.3,0.002
48.82233,9.41631,8/19/2016 15:00,8/19/2016 17:00,25.2,13.81000042,17.8,49,96.7,74,25.2,25.2,7.3,259,0,474,248,371,101.1,25.2,0,24.7,0.002
48.82233,9.41631,8/19/2016 16:00,8/19/2016 18:00,24.4,14.09000015,17.7,53,96.8,64,24.4,24.4,9.6,271,0,300,204,203,101.1,24.4,0,28.8,0.002
48.82233,9.41631,8/19/2016 17:00,8/19/2016 19:00,22.8,14.94999981,17.7,62,96.8,79,22.8,22.8,9.7,273,0,150,119,96,101.1,22.8,0,33.7,0.002
48.82233,9.41631,8/19/2016 18:00,8/19/2016 20:00,20.2,14.72999954,16.7,71,96.8,81,20.2,20.2,10,261,0.00254,30,30,0,101.2,20.2,0,34.4,0.001
48.82233,9.41631,8/19/2016 19:00,8/19/2016 21:00,17.7,15.39000034,16.2,86,96.7,90,17.7,17.7,5.5,238,0,0,0,0,101.1,17.7,0,31.1,0
48.82233,9.41631,8/19/2016 20:00,8/19/2016 22:00,16.5,14.78999996,15.4,90,96.8,82,16.5,16.5,6.4,248,0,0,0,0,101.2,16.5,0,35.4,0
48.82233,9.41631,8/19/2016 21:00,8/19/2016 23:00,17.2,14.44999981,15.5,84,97,83,17.2,17.2,8.5,266,0,0,0,0,101.3,17.2,0,46.3,0.001
48.82233,9.41631,8/1/2016 22:00,8/2/2016 0:00,13.2,10.52999973,11.6,84,97.5,76,13.2,13.2,0.3,171,0,0,0,0,101.9,13.2,0,32.6,0
48.82233,9.41631,8/1/2016 23:00,8/2/2016 1:00,14.1,10.72000027,12.1,80,97.6,91,14.1,14.1,0.3,104,0,0,0,0,101.9,14.1,0,32.5,0
48.82233,9.41631,8/2/2016 0:00,8/2/2016 2:00,14.5,11,12.5,80,97.5,97,14.5,14.5,1.1,139,0,0,0,0,101.9,14.5,0,31.3,0
48.82233,9.41631,8/2/2016 1:00,8/2/2016 3:00,15.5,9.159999847,11.9,66,97.5,97,15.5,15.5,5.9,152,0,0,0,0,101.9,15.5,0,27.2,0.001
48.82233,9.41631,8/2/2016 2:00,8/2/2016 4:00,14.4,9.090000153,11.4,71,97.4,88,14.4,14.4,6.7,168,0,0,0,0,101.8,14.4,0,27.3,0.001
48.82233,9.41631,8/2/2016 3:00,8/2/2016 5:00,13.2,9.170000076,10.9,76,97.4,64,13.2,13.2,7.8,185,0,0,0,0,101.8,13.2,0,28.7,0.001
48.82233,9.41631,8/2/2016 4:00,8/2/2016 6:00,13.4,9.340000153,11.1,77,97.4,71,13.4,13.4,8.4,200,0,0,0,0,101.8,13.4,0,31.8,0.001
48.82233,9.41631,8/2/2016 5:00,8/2/2016 7:00,14.6,10.43000031,12.2,76,97.4,71,14.6,14.6,8.7,210,0,61,41,268,101.8,14.6,0,34.7,0.001
48.82233,9.41631,8/2/2016 6:00,8/2/2016 8:00,16.3,11.76000023,13.6,74,97.4,84,16.3,16.3,8.4,214,0,134,85,208,101.8,16.3,0,37,0.001
48.82233,9.41631,8/2/2016 7:00,8/2/2016 9:00,17.2,12.35999966,14.2,73,97.4,92,17.2,17.2,9.6,227,0,162,153,24,101.8,17.2,0,33.3,0.001
48.82233,9.41631,8/2/2016 8:00,8/2/2016 10:00,18.7,12.61999989,14.9,67,97.4,93,18.7,18.7,11.1,243,0,277,238,71,101.8,18.7,0,31.2,0.001
48.82233,9.41631,8/2/2016 9:00,8/2/2016 11:00,19.8,12.42000008,15.2,62,97.4,78,19.8,19.8,12.4,263,0,421,318,152,101.8,19.8,0,31.5,0.002
48.82233,9.41631,8/2/2016 10:00,8/2/2016 12:00,20.3,12.64000034,15.4,61,97.4,85,20.3,20.3,12.4,265,0,407,338,88,101.8,20.3,0,32,0.002
48.82233,9.41631,8/2/2016 11:00,8/2/2016 13:00,20.7,13.10000038,15.8,61,97.4,91,20.7,20.7,13.1,266,0,382,365,19,101.8,20.7,0,31.8,0.002
48.82233,9.41631,8/2/2016 12:00,8/2/2016 14:00,21.9,13.23999977,16.3,57,97.4,91,21.9,21.9,17.2,263,0,595,382,248,101.7,21.9,0,34.7,0.003
48.82233,9.41631,8/2/2016 13:00,8/2/2016 15:00,21.5,13.10999966,16.1,58,97.3,99,21.5,21.5,16.9,259,0,472,357,137,101.7,21.5,0,37.9,0.003
48.82233,9.41631,8/2/2016 14:00,8/2/2016 16:00,20.6,13.64000034,16.1,64,97.3,100,20.6,20.6,15.2,260,0,222,220,2,101.7,20.6,0,39.3,0.002
